pair_id,backend,task_id,observation,sample_phase,status,startup_ns,spawn_return_ns,fixture_ready_ns
"formal-minimal-native-noop-0633","shell","native-noop","minimal","formal","success","437821","22927248033723","22927248342675"
"formal-minimal-native-noop-0633","transparent","native-noop","minimal","formal","success","873948","22927243805250","22927244551458"
"formal-minimal-native-noop-0634","shell","native-noop","minimal","formal","success","429858","22927251580169","22927251898670"
"formal-minimal-native-noop-0634","transparent","native-noop","minimal","formal","success","895683","22927255332556","22927256109809"
"formal-minimal-native-noop-0635","shell","native-noop","minimal","formal","success","435034","22927292237574","22927292560963"
"formal-minimal-native-noop-0635","transparent","native-noop","minimal","formal","success","936192","22927287950009","22927288743959"
"formal-minimal-native-noop-0636","shell","native-noop","minimal","formal","success","446514","22927296095630","22927296367148"
"formal-minimal-native-noop-0636","transparent","native-noop","minimal","formal","success","925492","22927299843933","22927300642137"
"formal-minimal-native-noop-0637","shell","native-noop","minimal","formal","success","432018","22927344531941","22927344839316"
"formal-minimal-native-noop-0637","transparent","native-noop","minimal","formal","success","934081","22927340221337","22927341034175"
"formal-minimal-native-noop-0638","shell","native-noop","minimal","formal","success","422888","22927348369172","22927348642445"
"formal-minimal-native-noop-0638","transparent","native-noop","minimal","formal","success","921382","22927351890938","22927352688906"
"formal-minimal-native-noop-0639","shell","native-noop","minimal","formal","success","435724","22927389795462","22927390105648"
"formal-minimal-native-noop-0639","transparent","native-noop","minimal","formal","success","955907","22927385500011","22927386333056"
"formal-minimal-native-noop-0640","shell","native-noop","minimal","formal","success","427904","22927393422513","22927393734405"
"formal-minimal-native-noop-0640","transparent","native-noop","minimal","formal","success","963517","22927397084117","22927397879265"
"formal-minimal-native-noop-0641","shell","native-noop","minimal","formal","success","428215","22927433585938","22927433894467"
"formal-minimal-native-noop-0641","transparent","native-noop","minimal","formal","success","885578","22927429487282","22927430258487"
"formal-minimal-native-noop-0642","shell","native-noop","minimal","formal","success","459721","22927437247055","22927437576810"
"formal-minimal-native-noop-0642","transparent","native-noop","minimal","formal","success","915672","22927440913684","22927441704437"
"formal-minimal-native-noop-0643","shell","native-noop","minimal","formal","success","419206","22927478559589","22927478880148"
"formal-minimal-native-noop-0643","transparent","native-noop","minimal","formal","success","1042649","22927474323695","22927475247603"
"formal-minimal-native-noop-0644","shell","native-noop","minimal","formal","success","426461","22927482244624","22927482549631"
"formal-minimal-native-noop-0644","transparent","native-noop","minimal","formal","success","940639","22927485781024","22927486606054"
"formal-minimal-native-noop-0645","shell","native-noop","minimal","formal","success","511208","22927522811075","22927523198541"
"formal-minimal-native-noop-0645","transparent","native-noop","minimal","formal","success","953002","22927518459534","22927519311892"
"formal-minimal-native-noop-0646","shell","native-noop","minimal","formal","success","429625","22927526294135","22927526598903"
"formal-minimal-native-noop-0646","transparent","native-noop","minimal","formal","success","887664","22927529898234","22927530661610"
"formal-minimal-native-noop-0647","shell","native-noop","minimal","formal","success","404951","22927566364015","22927566673592"
"formal-minimal-native-noop-0647","transparent","native-noop","minimal","formal","success","939493","22927562269716","22927563110750"
"formal-minimal-native-noop-0648","shell","native-noop","minimal","formal","success","477535","22927570020826","22927570361413"
"formal-minimal-native-noop-0648","transparent","native-noop","minimal","formal","success","1013586","22927573811135","22927574703405"
"formal-minimal-native-noop-0649","shell","native-noop","minimal","formal","success","428256","22927611438052","22927611742299"
"formal-minimal-native-noop-0649","transparent","native-noop","minimal","formal","success","1004281","22927607015032","22927607884082"
"formal-minimal-native-noop-0650","shell","native-noop","minimal","formal","success","457558","22927615051622","22927615361645"
"formal-minimal-native-noop-0650","transparent","native-noop","minimal","formal","success","911033","22927618644534","22927619454271"
"formal-minimal-native-noop-0651","shell","native-noop","minimal","formal","success","410402","22927656081387","22927656387473"
"formal-minimal-native-noop-0651","transparent","native-noop","minimal","formal","success","964508","22927651944235","22927652750127"
"formal-minimal-native-noop-0652","shell","native-noop","minimal","formal","success","409922","22927659577507","22927659886270"
"formal-minimal-native-noop-0652","transparent","native-noop","minimal","formal","success","953646","22927663234190","22927664062283"
"formal-minimal-native-noop-0653","shell","native-noop","minimal","formal","success","425184","22927699599679","22927699904774"
"formal-minimal-native-noop-0653","transparent","native-noop","minimal","formal","success","911437","22927695299590","22927696104096"
"formal-minimal-native-noop-0654","shell","native-noop","minimal","formal","success","421064","22927703240288","22927703543487"
"formal-minimal-native-noop-0654","transparent","native-noop","minimal","formal","success","888795","22927706788526","22927707563543"
"formal-minimal-native-noop-0655","shell","native-noop","minimal","formal","success","421081","22927743386041","22927743686698"
"formal-minimal-native-noop-0655","transparent","native-noop","minimal","formal","success","960352","22927739054828","22927739854774"
"formal-minimal-native-noop-0656","shell","native-noop","minimal","formal","success","484414","22927747062477","22927747365301"
"formal-minimal-native-noop-0656","transparent","native-noop","minimal","formal","success","797564","22927750593718","22927751273463"
"formal-minimal-native-noop-0657","shell","native-noop","minimal","formal","success","425855","22927786531807","22927786833056"
"formal-minimal-native-noop-0657","transparent","native-noop","minimal","formal","success","913785","22927782337742","22927783129810"
"formal-minimal-native-noop-0658","shell","native-noop","minimal","formal","success","427482","22927790087686","22927790401024"
"formal-minimal-native-noop-0658","transparent","native-noop","minimal","formal","success","952223","22927793895698","22927794689383"
"formal-minimal-native-noop-0659","shell","native-noop","minimal","formal","success","413943","22927830481659","22927830776955"
"formal-minimal-native-noop-0659","transparent","native-noop","minimal","formal","success","888160","22927826338638","22927827109042"
"formal-minimal-native-noop-0660","shell","native-noop","minimal","formal","success","415635","22927834098646","22927834394549"
"formal-minimal-native-noop-0660","transparent","native-noop","minimal","formal","success","929958","22927837694329","22927838507581"
"formal-minimal-native-noop-0661","shell","native-noop","minimal","formal","success","441677","22927874432326","22927874749017"
"formal-minimal-native-noop-0661","transparent","native-noop","minimal","formal","success","967614","22927870199166","22927871039722"
"formal-minimal-native-noop-0662","shell","native-noop","minimal","formal","success","474470","22927878119875","22927878439343"
"formal-minimal-native-noop-0662","transparent","native-noop","minimal","formal","success","968153","22927881697787","22927882545553"
"formal-minimal-native-noop-0663","shell","native-noop","minimal","formal","success","400771","22927918353917","22927918662553"
"formal-minimal-native-noop-0663","transparent","native-noop","minimal","formal","success","974994","22927914362918","22927915236095"
"formal-minimal-native-noop-0664","shell","native-noop","minimal","formal","success","377783","22927922042945","22927922251578"
